"Code_Number","Aid_Year","Auto_Code_Clearing_Logic","Documents_Required","Additional_Notification_Message","Future_Auto_Clear"
"260","2020-2021","return false;","","",""
"267","2020-2021","return true;","","",""
"272","2020-2021","isir/ccodes/2018/042/AutoCodeClearing.groovy","","",""
"273","2020-2021","return true;","","",""
"274","2020-2021","return true;","","",""
"275","2020-2021","return true;","","",""
"276","2020-2021","return true;","","",""
"277","2020-2021","return true;","","",""
"278","2020-2021","return true;","","",""
"279","2020-2021","return true;","","",""
"280","2020-2021","return true;","","",""
"281","2020-2021","isir/ccodes/2018/042/AutoCodeClearing.groovy","","",""
"282","2020-2021","return false;","","",""
"283","2020-2021","return true;","","",""
"284","2020-2021","return true;","","",""
"285","2020-2021","isir/ccodes/2018/042/AutoCodeClearing.groovy","","",""
"286","2020-2021","return true;","","",""
"287","2020-2021","return true;","","",""
"288","2020-2021","return true;","","",""
"289","2020-2021","return false;","","",""
"290","2020-2021","isir/ccodes/2018/042/AutoCodeClearing.groovy","","",""
"291","2020-2021","isir/ccodes/2018/042/AutoCodeClearing.groovy","","",""
"292","2020-2021","return false;","","",""
"293","2020-2021","return false;","","",""
"294","2020-2021","return false;","","",""
"295","2020-2021","return true;","","",""
"296","2020-2021","return true;","","",""
"298","2020-2021","return false;","","","false"
"299","2020-2021","return true;","","",""
"300","2020-2021","return true;","","",""
"301","2020-2021","return true;","","",""
"302","2020-2021","return true;","","",""
"303","2020-2021","return false;","","",""
"304","2020-2021","return false;","","",""
"305","2020-2021","return false;","","",""
"306","2020-2021","return false;","","",""
"307","2020-2021","return false;","","",""
"308","2020-2021","return true;","","",""
"309","2020-2021","return false;","","",""
"310","2020-2021","return false;","","",""
"311","2020-2021","return false;","","",""
"312","2020-2021","return false;","","",""
"313","2020-2021","return false;","","",""
"314","2020-2021","return false;","","",""
"315","2020-2021","return false;","","",""
"316","2020-2021","return false;","","",""
"317","2020-2021","return false;","","",""
"318","2020-2021","return false;","","",""
"319","2020-2021","return false;","","",""
"321","2020-2021","return false;","","",""
"326","2020-2021","return false;","","",""
"344","2020-2021","return false;","","",""
"345","2020-2021","return true;","","",""
"346","2020-2021","return false;","","",""
"347","2020-2021","return false;","","",""
"348","2020-2021","return true;","","",""
"349","2020-2021","return true;","","",""
"350","2020-2021","return true;","","",""
"351","2020-2021","return true;","","",""
"352","2020-2021","return true;","","",""
"353","2020-2021","return true;","","",""
"354","2020-2021","return true;","","",""
"355","2020-2021","return true;","","",""
"356","2020-2021","return true;","","",""
"357","2020-2021","return true;","","",""
"359","2020-2021","return false;","","","false"
"360","2020-2021","return false;","","","false"
"361","2020-2021","return true;","","",""
"362","2020-2021","return true;","","",""
"363","2020-2021","return true;","","",""
"364","2020-2021","return true;","","",""
"365","2020-2021","return true;","","",""
"366","2020-2021","return true;","","",""
"367","2020-2021","return true;","","",""
"368","2020-2021","return true;","","",""
"369","2020-2021","return false;","","",""
"370","2020-2021","return false;","","",""
"371","2020-2021","return true;","","",""
"372","2020-2021","return true;","","",""
"373","2020-2021","return false;","","",""
"374","2020-2021","return true;","","",""
"375","2020-2021","return false;","","",""
"376","2020-2021","return true;","","",""
"377","2020-2021","return false;","","",""
"378","2020-2021","return true;","","",""
"379","2020-2021","return false;","","",""
"380","2020-2021","return true;","","",""
"381","2020-2021","return true;","","",""
"382","2020-2021","return true;","","",""
"383","2020-2021","return true;","","",""
"384","2020-2021","return true;","","",""
"385","2020-2021","return true;","","",""
"386","2020-2021","return true;","","",""
"387","2020-2021","return false;","","",""
"388","2020-2021","return false;","","",""
"389","2020-2021","return false;","","",""
"390","2020-2021","return true;","","",""
"391","2020-2021","return false;","","",""
"392","2020-2021","return false;","","",""
"393","2020-2021","return false;","","",""
"394","2020-2021","return false;","","",""
"400","2020-2021","return true;","","",""
"401","2020-2021","return true;","","",""
"402","2020-2021","return true;","","",""
"403","2020-2021","return false;","","",""
"404","2020-2021","return false;","","",""
"001","2021-2022","return true;","","",""
"002","2021-2022","return true;","","",""
"003","2021-2022","return true;","","",""
"004","2021-2022","return true;","","",""
"005","2021-2022","return true;","","",""
"006","2021-2022","return true;","","",""
"007","2021-2022","return true;","","",""
"008","2021-2022","return true;","","",""
"009","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We cannot process your FAFSA because of issues related to the Anti-Drug Abuse Act of 1988. Call us at 202-377-4600 within 30 days.",""
"010","2021-2022","return false;","","",""
"011","2021-2022","return false;","","",""
"012","2021-2022","return false;","","",""
"013","2021-2022","return true;","","",""
"014","2021-2022","return true;","","",""
"015","2021-2022","return true;","","",""
"016","2021-2022","return false;","","",""
"017","2021-2022","return false;","","",""
"018","2021-2022","return false;","","",""
"019","2021-2022","return true;","","",""
"020","2021-2022","return false;","","",""
"021","2021-2022","return true;","","",""
"022","2021-2022","return true;","","",""
"024","2021-2022","return false;","","",""
"025","2021-2022","return true;","","",""
"026","2021-2022","return true;","","",""
"027","2021-2022","return true;","","",""
"028","2021-2022","return true;","","",""
"029","2021-2022","return true;","","",""
"030","2021-2022","return true;","","",""
"031","2021-2022","return true;","","",""
"032","2021-2022","return true;","","",""
"033","2021-2022","return true;","","",""
"034","2021-2022","return true;","","",""
"035","2021-2022","return true;","","",""
"036","2021-2022","return true;","","",""
"037","2021-2022","return true;","","",""
"038","2021-2022","return false;","","",""
"039","2021-2022","return false;","","",""
"040","2021-2022","return false;","","",""
"041","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Federal Pell Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"042","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Federal Pell Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"043","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Federal Pell Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"044","2021-2022","return true;","","",""
"045","2021-2022","return true;","","",""
"046","2021-2022","return false;","","","false"
"047","2021-2022","return true;","","",""
"048","2021-2022","return true;","","",""
"049","2021-2022","return false;","","",""
"050","2021-2022","return true;","","",""
"051","2021-2022","return false;","","",""
"052","2021-2022","return true;","","",""
"053","2021-2022","return true;","","",""
"054","2021-2022","return true;","","",""
"055","2021-2022","return true;","","",""
"056","2021-2022","return true;","","",""
"057","2021-2022","return true;","","",""
"058","2021-2022","return true;","","",""
"059","2021-2022","return false;","","",""
"060","2021-2022","return false;","","",""
"061","2021-2022","return false;","","",""
"062","2021-2022","return false;","","",""
"063","2021-2022","return false;","","",""
"064","2021-2022","return false;","","",""
"065","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your FSEOG overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"066","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your FSEOG overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"067","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your FSEOG overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"068","2021-2022","return false;","","",""
"069","2021-2022","return false;","","",""
"070","2021-2022","return true;","","",""
"071","2021-2022","return true;","","",""
"072","2021-2022","return false;","","",""
"073","2021-2022","return true;","","",""
"074","2021-2022","return true;","","",""
"075","2021-2022","return true;","","",""
"076","2021-2022","return false;","","",""
"077","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact your Financial Aid Administrator regarding your FSEOG overpayment.",""
"078","2021-2022","return true;","","",""
"079","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact your Financial Aid Administrator regarding your FSEOG overpayment.",""
"080","2021-2022","return false;","","",""
"081","2021-2022","return true;","","",""
"082","2021-2022","return false;","","",""
"083","2021-2022","return false;","","",""
"084","2021-2022","return false;","","",""
"085","2021-2022","return true;","","",""
"086","2021-2022","return false;","","",""
"087","2021-2022","return true;","","",""
"088","2021-2022","return true;","","",""
"089","2021-2022","return false;","","",""
"090","2021-2022","return false;","","",""
"091","2021-2022","return true;","","",""
"092","2021-2022","return true;","","",""
"093","2021-2022","return true;","","",""
"094","2021-2022","return true;","","",""
"095","2021-2022","return true;","","",""
"096","2021-2022","return true;","","",""
"097","2021-2022","return true;","","",""
"098","2021-2022","return true;","","",""
"099","2021-2022","return false;","","",""
"100","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"101","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"102","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"103","2021-2022","return true;","","",""
"104","2021-2022","return true;","","",""
"105","2021-2022","return false;","","","false"
"106","2021-2022","return true;","","",""
"107","2021-2022","return false;","","",""
"108","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent did not sign your FAFSA or the SAR corrections you submitted. If your parent is not able to sign, contact your school�s financial aid office or High School Counselor.",""
"109","2021-2022","return false;","","","false"
"110","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We have not received your signature page. You must sign and return this SAR before we can determine your eligibility for federal student aid.",""
"111","2021-2022","return false;","","",""
"112","2021-2022","return true;","","",""
"113","2021-2022","return true;","","",""
"114","2021-2022","return false;","","",""
"115","2021-2022","return false;","","",""
"116","2021-2022","return false;","","","false"
"117","2021-2022","return true;","","",""
"118","2021-2022","return true;","","",""
"119","2021-2022","return false;","","",""
"120","2021-2022","return true;","","",""
"121","2021-2022","return true;","","",""
"122","2021-2022","return true;","","",""
"123","2021-2022","return true;","","",""
"124","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact the following agency(ies) regarding your defaulted or fraudulent federal student loan(s):",""
"125","2021-2022","return true;","","",""
"126","2021-2022","return false;","","",""
"127","2021-2022","return true;","","",""
"128","2021-2022","return true;","","",""
"129","2021-2022","return false;","","",""
"130","2021-2022","return false;","","",""
"131","2021-2022","return false;","","",""
"132","2021-2022","return false;","","",""
"133","2021-2022","return false;","","",""
"134","2021-2022","return false;","","",""
"135","2021-2022","return false;","","",""
"136","2021-2022","return false;","","",""
"137","2021-2022","return false;","","",""
"138","2021-2022","return false;","","",""
"139","2021-2022","return false;","","",""
"140","2021-2022","return false;","","",""
"141","2021-2022","return false;","","",""
"142","2021-2022","return false;","","","false"
"143","2021-2022","return true;","","",""
"144","2021-2022","return false;","","","false"
"145","2021-2022","return false;","","",""
"146","2021-2022","return false;","","",""
"148","2021-2022","return true;","","",""
"149","2021-2022","return true;","","",""
"150","2021-2022","return false;","","",""
"151","2021-2022","return false;","","",""
"152","2021-2022","return false;","","",""
"153","2021-2022","return false;","","",""
"154","2021-2022","return false;","","",""
"155","2021-2022","return false;","","",""
"156","2021-2022","return true;","","",""
"157","2021-2022","return true;","","",""
"158","2021-2022","return true;","","",""
"159","2021-2022","return true;","","",""
"160","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You either did not sign your FAFSA or FAFSA correction, or completed your FAFSA prior to October 1, 2020, or later than the date the FAFSA was received. You must sign and return this SAR before we can determine your eligibility for federal student aid.",""
"161","2021-2022","return true;","","",""
"162","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The Department of Veterans Affairs did not confirm that you are or will be a qualifying veteran for the 2021-2022 school year. If you believe you are or will be a qualifying veteran, contact your financial aid office and provide a copy of your DD214 (military separation form). If you are currently serving on active duty in the U.S. Armed Forces for purposes other than training, answer �No� to Item 49 and answer �Yes� to Item 48. If you are not and will not be a veteran, answer �No� to Item 49 and provide parental information, including the signature of at least one of your parents.",""
"163","2021-2022","return true;","","",""
"164","2021-2022","return false;","","",""
"165","2021-2022","return true;","","",""
"166","2021-2022","return true;","","",""
"168","2021-2022","return false;","","",""
"169","2021-2022","return false;","","",""
"170","2021-2022","return true;","","",""
"171","2021-2022","return true;","","",""
"172","2021-2022","return true;","","",""
"173","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The Department of Veterans Affairs did not confirm that you are or will be a qualifying veteran for the 2021-2022 school year. If you believe you are or will be a qualifying veteran, contact your financial aid office and provide a copy of your DD214 (military separation form). If you are currently serving on active duty in the U.S. Armed Forces for purposes other than training, answer �No� to Item 49 and answer �Yes� to Item 48. If you are not and will not be a veteran, answer �No� to Item 49 and provide parental information, including the signature of at least one of your parents.",""
"174","2021-2022","return true;","","",""
"175","2021-2022","return true;","","",""
"176","2021-2022","return true;","","",""
"177","2021-2022","return true;","","",""
"178","2021-2022","return false;","","",""
"179","2021-2022","return false;","","",""
"180","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The Department of Veterans Affairs did not confirm that you are or will be a qualifying veteran for the 2021-2022 school year. If you believe you are or will be a qualifying veteran, contact your financial aid office and provide a copy of your DD214 (military separation form). If you are currently serving on active duty in the U.S. Armed Forces for purposes other than training, answer �No� to Item 49 and answer �Yes� to Item 48. If you are not and will not be a veteran, answer �No� to Item 49 and provide parental information, including the signature of at least one of your parents.",""
"190","2021-2022","return false;","","",""
"191","2021-2022","return false;","","",""
"195","2021-2022","return false;","","",""
"196","2021-2022","return false;","","",""
"198","2021-2022","return false;","","",""
"201","2021-2022","return false;","","",""
"202","2021-2022","return false;","","",""
"203","2021-2022","return false;","","",""
"205","2021-2022","return false;","","",""
"206","2021-2022","return false;","","",""
"209","2021-2022","return false;","","",""
"210","2021-2022","return false;","","",""
"211","2021-2022","return false;","","",""
"213","2021-2022","return false;","","",""
"214","2021-2022","return false;","","",""
"215","2021-2022","return false;","","",""
"216","2021-2022","return false;","","",""
"217","2021-2022","return false;","","",""
"218","2021-2022","return false;","","",""
"220","2021-2022","return false;","","",""
"222","2021-2022","return false;","","",""
"223","2021-2022","return false;","","",""
"224","2021-2022","return false;","","",""
"226","2021-2022","return false;","","",""
"227","2021-2022","return false;","","",""
"228","2021-2022","return false;","","",""
"229","2021-2022","return false;","","",""
"231","2021-2022","return false;","","",""
"232","2021-2022","return false;","","",""
"235","2021-2022","return false;","","",""
"238","2021-2022","return false;","","",""
"239","2021-2022","return false;","","",""
"247","2021-2022","return false;","","",""
"248","2021-2022","return false;","","",""
"251","2021-2022","return false;","","",""
"252","2021-2022","return false;","","",""
"253","2021-2022","return false;","","",""
"254","2021-2022","return false;","","",""
"255","2021-2022","return false;","","",""
"256","2021-2022","return false;","","",""
"257","2021-2022","return true;","","",""
"258","2021-2022","return true;","","",""
"259","2021-2022","return true;","","",""
"260","2021-2022","return false;","","",""
"267","2021-2022","return true;","","",""
"272","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You have one or more student loans that may have been obtained fraudulently. You are not eligible to receive any federal student aid until this issue is resolved.",""
"273","2021-2022","return true;","","",""
"274","2021-2022","return true;","","",""
"275","2021-2022","return true;","","",""
"276","2021-2022","return true;","","",""
"277","2021-2022","return true;","","",""
"278","2021-2022","return true;","","",""
"279","2021-2022","return true;","","",""
"280","2021-2022","return true;","","",""
"281","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We cannot process your FAFSA because of issues related to your eligibility. Contact Federal Student Aid at 202-377-4074 for assistance within 30 days.",""
"282","2021-2022","return false;","","",""
"283","2021-2022","return true;","","",""
"284","2021-2022","return true;","","",""
"285","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Since you filed your FAFSA over the telephone, you must sign and return this SAR before we can determine your eligibility for federal student aid.",""
"286","2021-2022","return true;","","",""
"287","2021-2022","return true;","","",""
"288","2021-2022","return true;","","",""
"289","2021-2022","return false;","","",""
"290","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your TEACH Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"291","2021-2022","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your TEACH Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"292","2021-2022","return false;","","",""
"293","2021-2022","return false;","","",""
"294","2021-2022","return false;","","",""
"295","2021-2022","return true;","","",""
"296","2021-2022","return true;","","",""
"298","2021-2022","return false;","","","false"
"299","2021-2022","return true;","","",""
"300","2021-2022","return true;","","",""
"301","2021-2022","return true;","","",""
"302","2021-2022","return true;","","",""
"303","2021-2022","return false;","","",""
"304","2021-2022","return false;","","",""
"305","2021-2022","return false;","","",""
"306","2021-2022","return false;","","",""
"307","2021-2022","return false;","","",""
"308","2021-2022","return true;","","",""
"309","2021-2022","return false;","","",""
"310","2021-2022","return false;","","",""
"311","2021-2022","return false;","","",""
"312","2021-2022","return false;","","",""
"313","2021-2022","return false;","","",""
"314","2021-2022","return false;","","",""
"315","2021-2022","return false;","","",""
"316","2021-2022","return false;","","",""
"317","2021-2022","return false;","","",""
"318","2021-2022","return false;","","",""
"319","2021-2022","return false;","","",""
"321","2021-2022","return false;","","",""
"326","2021-2022","return false;","","",""
"344","2021-2022","return false;","","",""
"345","2021-2022","return true;","","",""
"346","2021-2022","return false;","","",""
"347","2021-2022","return false;","","",""
"348","2021-2022","return true;","","",""
"349","2021-2022","return true;","","",""
"350","2021-2022","return true;","","",""
"351","2021-2022","return true;","","",""
"352","2021-2022","return true;","","",""
"353","2021-2022","return true;","","",""
"354","2021-2022","return true;","","",""
"355","2021-2022","return true;","","",""
"356","2021-2022","return true;","","",""
"357","2021-2022","return true;","","",""
"359","2021-2022","return false;","","","false"
"360","2021-2022","return false;","","","false"
"361","2021-2022","return true;","","",""
"362","2021-2022","return true;","","",""
"363","2021-2022","return true;","","",""
"364","2021-2022","return true;","","",""
"365","2021-2022","return true;","","",""
"366","2021-2022","return true;","","",""
"367","2021-2022","return true;","","",""
"368","2021-2022","return true;","","",""
"369","2021-2022","return false;","","",""
"370","2021-2022","return false;","","",""
"371","2021-2022","return true;","","",""
"372","2021-2022","return true;","","",""
"373","2021-2022","return false;","","",""
"374","2021-2022","return true;","","",""
"375","2021-2022","return false;","","",""
"376","2021-2022","return true;","","",""
"377","2021-2022","return false;","","",""
"378","2021-2022","return true;","","",""
"379","2021-2022","return false;","","",""
"380","2021-2022","return true;","","",""
"381","2021-2022","return true;","","",""
"382","2021-2022","return true;","","",""
"383","2021-2022","return true;","","",""
"384","2021-2022","return true;","","",""
"385","2021-2022","return true;","","",""
"386","2021-2022","return true;","","",""
"387","2021-2022","return false;","","",""
"388","2021-2022","return false;","","",""
"389","2021-2022","return false;","","",""
"390","2021-2022","return true;","","",""
"391","2021-2022","return false;","","",""
"392","2021-2022","return false;","","",""
"393","2021-2022","return false;","","",""
"394","2021-2022","return false;","","",""
"400","2021-2022","return true;","","",""
"401","2021-2022","return true;","","",""
"402","2021-2022","return true;","","",""
"403","2021-2022","return false;","","",""
"404","2021-2022","return false;","","",""
"001","2022-2023","return true;","","",""
"002","2022-2023","return true;","","",""
"003","2022-2023","return true;","","",""
"004","2022-2023","return true;","","",""
"005","2022-2023","return true;","","",""
"006","2022-2023","return true;","","",""
"007","2022-2023","return true;","","",""
"008","2022-2023","return true;","","",""
"009","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We cannot process your FAFSA form because of issues related to the Anti-Drug Abuse Act of 1988. Call us at 202-377-4600 within 30 days.",""
"010","2022-2023","return false;","","",""
"011","2022-2023","return false;","","",""
"012","2022-2023","return false;","","",""
"013","2022-2023","return true;","","",""
"014","2022-2023","return true;","","",""
"015","2022-2023","return true;","","",""
"016","2022-2023","return false;","","",""
"017","2022-2023","return false;","","",""
"018","2022-2023","return false;","","",""
"019","2022-2023","return true;","","",""
"020","2022-2023","return false;","","",""
"021","2022-2023","return true;","","",""
"022","2022-2023","return true;","","",""
"024","2022-2023","return false;","","",""
"025","2022-2023","return true;","","",""
"026","2022-2023","return true;","","",""
"027","2022-2023","return true;","","",""
"028","2022-2023","return true;","","",""
"029","2022-2023","return true;","","",""
"030","2022-2023","return true;","","",""
"031","2022-2023","return true;","","",""
"032","2022-2023","return true;","","",""
"033","2022-2023","return true;","","",""
"034","2022-2023","return true;","","",""
"035","2022-2023","return true;","","",""
"036","2022-2023","return true;","","",""
"037","2022-2023","return true;","","",""
"038","2022-2023","return false;","","",""
"039","2022-2023","return false;","","",""
"040","2022-2023","return false;","","",""
"041","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Federal Pell Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"042","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Federal Pell Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"043","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Federal Pell Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"044","2022-2023","return true;","","",""
"045","2022-2023","return true;","","",""
"046","2022-2023","return false;","","","false"
"047","2022-2023","return true;","","",""
"048","2022-2023","return true;","","",""
"049","2022-2023","return false;","","",""
"050","2022-2023","return true;","","",""
"051","2022-2023","return false;","","",""
"052","2022-2023","return true;","","",""
"053","2022-2023","return true;","","",""
"054","2022-2023","return true;","","",""
"055","2022-2023","return true;","","",""
"056","2022-2023","return true;","","",""
"057","2022-2023","return true;","","",""
"058","2022-2023","return true;","","",""
"059","2022-2023","return false;","","",""
"060","2022-2023","return false;","","",""
"061","2022-2023","return false;","","",""
"062","2022-2023","return false;","","",""
"063","2022-2023","return false;","","",""
"064","2022-2023","return false;","","",""
"065","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your FSEOG overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"066","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your FSEOG overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"067","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your FSEOG overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"068","2022-2023","return false;","","",""
"069","2022-2023","return false;","","",""
"070","2022-2023","return true;","","",""
"071","2022-2023","return true;","","",""
"072","2022-2023","return false;","","",""
"073","2022-2023","return true;","","",""
"074","2022-2023","return true;","","",""
"075","2022-2023","return true;","","",""
"076","2022-2023","return false;","","",""
"077","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact your Financial Aid Administrator regarding your FSEOG overpayment.",""
"078","2022-2023","return true;","","",""
"079","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact your Financial Aid Administrator regarding your FSEOG overpayment.",""
"080","2022-2023","return false;","","",""
"081","2022-2023","return true;","","",""
"082","2022-2023","return false;","","",""
"083","2022-2023","return false;","","",""
"084","2022-2023","return false;","","",""
"085","2022-2023","return true;","","",""
"086","2022-2023","return false;","","",""
"087","2022-2023","return true;","","",""
"088","2022-2023","return true;","","",""
"089","2022-2023","return false;","","",""
"090","2022-2023","return false;","","",""
"091","2022-2023","return true;","","",""
"092","2022-2023","return true;","","",""
"093","2022-2023","return true;","","",""
"094","2022-2023","return true;","","",""
"095","2022-2023","return true;","","",""
"096","2022-2023","return true;","","",""
"097","2022-2023","return true;","","",""
"098","2022-2023","return true;","","",""
"099","2022-2023","return false;","","",""
"100","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"101","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"102","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"103","2022-2023","return true;","","",""
"104","2022-2023","return true;","","",""
"105","2022-2023","return false;","","","false"
"106","2022-2023","return true;","","",""
"107","2022-2023","return false;","","",""
"108","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent did not sign your FAFSA form or the SAR corrections you submitted. If your parent is not able to sign, contact your school's financial aid office or High School Counselor.",""
"109","2022-2023","return false;","","","false"
"110","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We have not received your signature page. You must sign and return this SAR before we can determine your eligibility for federal student aid.",""
"111","2022-2023","return false;","","",""
"112","2022-2023","return true;","","",""
"113","2022-2023","return true;","","",""
"114","2022-2023","return false;","","",""
"115","2022-2023","return false;","","",""
"116","2022-2023","return false;","","","false"
"117","2022-2023","return true;","","",""
"118","2022-2023","return true;","","",""
"119","2022-2023","return false;","","",""
"120","2022-2023","return true;","","",""
"121","2022-2023","return true;","","",""
"122","2022-2023","return true;","","",""
"123","2022-2023","return true;","","",""
"124","2022-2023","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact the following agency(ies) regarding your defaulted or fraudulent federal student loan(s):",""
"125","2022-2023","return true;","","",""
"126","2022-2023","return false;","","",""
"127","2022-2023","return true;","","",""
"128","2022-2023","return true;","","",""
"129","2022-2023","return false;","","",""
"130","2022-2023","return false;","","",""
"131","2022-2023","return false;","","",""
"132","2022-2023","return false;","","",""
"133","2022-2023","return false;","","",""
"134","2022-2023","return false;","","",""
"135","2022-2023","return false;","","",""
"136","2022-2023","return false;","","",""
"137","2022-2023","return false;","","",""
"138","2022-2023","return false;","","",""
"139","2022-2023","return false;","","",""
"140","2022-2023","return false;","","",""
"141","2022-2023","return false;","","",""
"142","2022-2023","return false;","","","false"
"143","2022-2023","return true;","","",""
"144","2022-2023","return false;","","","false"
"145","2022-2023","return false;","","",""
"146","2022-2023","return false;","","",""
"148","2022-2023","return true;","","",""
"149","2022-2023","return true;","","",""
"150","2022-2023","return false;","","",""
"151","2022-2023","return false;","","",""
"152","2022-2023","return false;","","",""
"153","2022-2023","return false;","","",""
"154","2022-2023","return false;","","",""
"155","2022-2023","return false;","","",""
"156","2022-2023","return true;","","",""
"157","2022-2023","return true;","","",""
"158","2022-2023","return true;","","",""
"159","2022-2023","return true;","","",""
