"ISIR_Field_Name","Aid_Year","Auto_Code_Clearing_Logic","Documents_Required","Additional_Notification_Message","Resolution_Required","Flag_Index"
"PARENTSTAXRETURNCOMPLETED","2018-2019","return true;","","","false","96"
"PARENTSTAXRETURNFILINGSTATUS","2018-2019","return true;","","","false","98"
"PARENTSTYPEOFTAXFORMUSED","2018-2019","return true;","","","false","97"
"PARENTSUNTAXEDPENSIONS","2018-2019","return true;","","","false","120"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2018-2019","return true;","","","false","91"
"PARENTSUSINCOMETAXPAID","2018-2019","return true;","","","false","102"
"PARENTSVETERANSNONEDUCATIONBENEFITS","2018-2019","return true;","","","false","122"
"PARENTTANFBENEFITS","2018-2019","return true;","","","false","94"
"PARENTWICBENEFITS","2018-2019","return true;","","","false","95"
"PERMANENTCITY","2018-2019","return true;","","","false","4"
"PERMANENTPHONENO","2018-2019","return true;","","","false","9"
"PERMANENTSTATE","2018-2019","return true;","","","false","5"
"PERMANENTZIPCODE","2018-2019","return true;","","","false","6"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","2018-2019","return true;","","","false","155"
"PREPARERSSIGNATURE","2018-2019","return true;","","","false","156"
"PREPARERSSOCIALSECURITYNUMBER","2018-2019","return true;","","","false","154"
"PROFESSIONALJUDGMENT","2018-2019","return true;","","","false","164"
"SIGNEDBY","2018-2019","return true;","","","false","153"
"SPOUSESINCOMEEARNEDFROMWORK","2018-2019","return true;","","","false","42"
"STUDENTELIGIBLETOFILE1040AOR1040EZ","2018-2019","return true;","","","false","37"
"STUDENTFIRSTNAME","2018-2019","return true;","","","false","1"
"STUDENTFOODSTAMPBENEFITS","2018-2019","return true;","","","false","127"
"STUDENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2018-2019","return true;","","","false","128"
"STUDENTLASTNAME","2018-2019","return true;","","","false","0"
"STUDENTLEGALRESDATE","2018-2019","return true;","","","false","19"
"STUDENTMARITALSTATUS","2018-2019","return true;","","","false","15"
"STUDENTMIDDLEINITIAL","2018-2019","return true;","","","false","2"
"STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2018-2019","return true;","","","false","38"
"STUDENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2018-2019","return true;","","","false","45"
"STUDENTSCASHSAVINGSANDCHECKING","2018-2019","return true;","","","false","43"
"STUDENTSCHILDSUPPORTPAID","2018-2019","return true;","","","false","47"
"STUDENTSCHILDSUPPORTRECEIVED","2018-2019","return true;","","","false","54"
"STUDENTSCOMBATPAY","2018-2019","return true;","","","false","50"
"STUDENTSCOOPERATIVEEDUCATION","2018-2019","return true;","","","false","51"
"STUDENTSEDUCATIONALCREDITS","2018-2019","return true;","","","false","46"
"STUDENTSEX","2018-2019","return true;","","","false","20"
"STUDENTSEXEMPTIONSCLAIMED","2018-2019","return true;","","","false","40"
"STUDENTSGRANTSCHOLARSHIPAID","2018-2019","return true;","","","false","49"
"STUDENTSINCOMEEARNEDFROMWORK","2018-2019","return true;","","","false","41"
"STUDENTSINTERESTINCOME","2018-2019","return true;","","","false","55"
"STUDENTSINVESTMENTNETWORTH","2018-2019","return true;","","","false","44"
"STUDENTSIRADISTRIBUTIONS","2018-2019","return true;","","","false","56"
"STUDENTSIRAPAYMENTS","2018-2019","return true;","","","false","53"
"STUDENTSMILITARYCLERGYALLOWANCES","2018-2019","return true;","","","false","58"
"STUDENTSNEEDBASEDEMPLOYMENT","2018-2019","return true;","","","false","48"
"STUDENTSNUMBERINCOLLEGE","2018-2019","return true;","","","false","125"
"STUDENTSNUMBEROFFAMILYMEMBERS","2018-2019","return true;","","","false","124"
"STUDENTSOTHERNONREPORTEDMONEY","2018-2019","return true;","","","false","61"
"STUDENTSOTHERUNTAXEDINCOME","2018-2019","return true;","","","false","60"
"STUDENTSPENSIONPAYMENTS","2018-2019","return true;","","","false","52"
"STUDENTSPOUSEDISLOCATEDWORKER","2018-2019","return true;","","","false","131"
"STUDENTSSN","2018-2019","return true;","","","false","7"
"STUDENTSTAXRETURNCOMPLETED","2018-2019","return true;","","","false","34"
"STUDENTSTAXRETURNFILINGSTATUS","2018-2019","return true;","","","false","36"
"STUDENTSTYPEOFTAXFORMUSED","2018-2019","return true;","","","false","35"
"STUDENTSUNTAXEDPENSIONS","2018-2019","return true;","","","false","57"
"STUDENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2018-2019","return true;","","","false","126"
"STUDENTSUSINCOMETAXPAID","2018-2019","return true;","","","false","39"
"STUDENTSVETERANSNONEDUCATIONBENEFITS","2018-2019","return true;","","","false","59"
"STUDENTTANFBENEFITS","2018-2019","return true;","","","false","129"
"STUDENTWICBENEFITS","2018-2019","return true;","","","false","130"
"STUNDENTSLEGALRESIDENCEBEFORE","2018-2019","return true;","","","false","18"
"UNACCOMPANIEDYOUTHDETERMINEDBYHUD","2018-2019","return true;","","","false","73"
"UNACCOMPANIEDYOUTHDETERMINEDBYSCHOOLDISTRICTLIAISON","2018-2019","return true;","","","false","72"
"VETERANOFUSARMEDFORCES","2018-2019","return true;","","","false","66"
"WORKINGONAMASTERSORDOCTORATEPROGRAM","2018-2019","return true;","","","false","64"
"ALIENREGISTRATIONNUMBER","2019-2020","return true;","","","false","14"
"AREYOUONACTIVEDUTYINUSARMEDFORCES","2019-2020","return true;","","","false","65"
"ASOFTODAYANEMANCIPATEDMINOR","2019-2020","return true;","","","false","70"
"ASOFTODAYINLEGALGUARDIANSHIP","2019-2020","return true;","","","false","71"
"ATRISKOFHOMELESSNESS","2019-2020","return true;","","","false","74"
"BORNBEFORE","2019-2020","return true;","","","false","62"
"CITIZENSHIPSTATUS","2019-2020","return true;","","","false","13"
"DATEAPPLICATIONCOMPLETED","2019-2020","return true;","","","false","152"
"DATEOFBIRTH","2019-2020","return true;","","","false","8"
"DEGREECERTIFICATE","2019-2020","return true;","","","false","32"
"DEPENDENCYOVERRIDE","2019-2020","return true;","","","false","163"
"DOYOUWANTSELECTIVESERVICETOREGISTERYOU","2019-2020","return true;","","","false","21"
"DRIVERLICENSENUMBER","2019-2020","return true;","","","false","10"
"DRIVERLICENSESTATE","2019-2020","return true;","","","false","11"
"DRUGCONVICTIONAFFECTINGELIGIBILITY","2019-2020","return true;","","","false","22"
"EMAILADDRESS","2019-2020","return true;","","","false","12"
"FAAFEDERALSCHOOLCODE","2019-2020","return true;","","","false","165"
"FEDERALSCHOOLCODE1","2019-2020","return true;","","","false","132"
"FEDERALSCHOOLCODE10","2019-2020","return true;","","","false","150"
"FEDERALSCHOOLCODE10HOUSINGPLANS","2019-2020","return true;","","","false","151"
"FEDERALSCHOOLCODE1HOUSINGPLANS","2019-2020","return true;","","","false","133"
"FEDERALSCHOOLCODE2","2019-2020","return true;","","","false","134"
"FEDERALSCHOOLCODE2HOUSINGPLANS","2019-2020","return true;","","","false","135"
"FEDERALSCHOOLCODE3","2019-2020","return true;","","","false","136"
"FEDERALSCHOOLCODE3HOUSINGPLANS","2019-2020","return true;","","","false","137"
"FEDERALSCHOOLCODE4","2019-2020","return true;","","","false","138"
"FEDERALSCHOOLCODE4HOUSINGPLANS","2019-2020","return true;","","","false","139"
"FEDERALSCHOOLCODE5","2019-2020","return true;","","","false","140"
"FEDERALSCHOOLCODE5HOUSINGPLANS","2019-2020","return true;","","","false","141"
"FEDERALSCHOOLCODE6","2019-2020","return true;","","","false","142"
"FEDERALSCHOOLCODE6HOUSINGPLANS","2019-2020","return true;","","","false","143"
"FEDERALSCHOOLCODE7","2019-2020","return true;","","","false","144"
"FEDERALSCHOOLCODE7HOUSINGPLANS","2019-2020","return true;","","","false","145"
"FEDERALSCHOOLCODE8","2019-2020","return true;","","","false","146"
"FEDERALSCHOOLCODE8HOUSINGPLANS","2019-2020","return true;","","","false","147"
"FEDERALSCHOOLCODE9","2019-2020","return true;","","","false","148"
"FEDERALSCHOOLCODE9HOUSINGPLANS","2019-2020","return true;","","","false","149"
"FIRSTBACHELORSDEGREEBY","2019-2020","return true;","","","false","30"
"GRADELEVELINCOLLEGE","2019-2020","return true;","","","false","31"
"HAVECHILDRENYOUSUPPORT","2019-2020","return true;","","","false","67"
"HAVELEGALDEPENDENTSOTHERTHANCHILDRENORSPOUSE","2019-2020","return true;","","","false","68"
"HIGHSCHOOLCITY","2019-2020","return true;","","","false","27"
"HIGHSCHOOLNAME","2019-2020","return true;","","","false","26"
"HIGHSCHOOLSTATE","2019-2020","return true;","","","false","28"
"HSDIPLOMAOREQUIVALENT","2019-2020","return true;","","","false","25"
"INTERESTEDINWORKSTUDY","2019-2020","return true;","","","false","33"
"ISSTUDENTMARRIED","2019-2020","return true;","","","false","63"
"LEGALSTATERESIDENCE","2019-2020","return true;","","","false","17"
"MAILINGADDRESS","2019-2020","return true;","","","false","3"
"MARITALSTATUSDATE","2019-2020","return true;","","","false","16"
"ORPHANWARDOFCOURTORFOSTERCARE","2019-2020","return true;","","","false","69"
"PARENT1DATEOFBIRTH","2019-2020","return true;","","","false","80"
"PARENT1FIRSTNAMEINITIAL","2019-2020","return true;","","","false","79"
"PARENT1HIGHESTGRADELEVELCOMPLETED","2019-2020","return true;","","","false","23"
"PARENT1INCOMEEARNEDFROMWORK","2019-2020","return true;","","","false","104"
"PARENT1LASTNAME","2019-2020","return true;","","","false","78"
"PARENT1SOCIALSECURITYNUMBER","2019-2020","return true;","","","false","77"
"PARENT2DATEOFBIRTH","2019-2020","return true;","","","false","84"
"PARENT2FIRSTNAMEINITIAL","2019-2020","return true;","","","false","83"
"PARENT2HIGHESTGRADELEVELCOMPLETED","2019-2020","return true;","","","false","24"
"PARENT2INCOMEEARNEDFROMWORK","2019-2020","return true;","","","false","105"
"PARENT2LASTNAME","2019-2020","return true;","","","false","82"
"PARENT2SOCIALSECURITYNUMBER","2019-2020","return true;","","","false","81"
"PARENTDISLOCATEDWORKER","2019-2020","return true;","","","false","100"
"PARENTFOODSTAMPBENEFITS","2019-2020","return true;","","","false","92"
"PARENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2019-2020","return true;","","","false","93"
"PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2019-2020","return true;","","","false","101"
"PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2019-2020","return true;","","","false","108"
"PARENTSCASHSAVINGSANDCHECKING","2019-2020","return true;","","","false","106"
"PARENTSCHILDSUPPORTPAID","2019-2020","return true;","","","false","110"
"PARENTSCHILDSUPPORTRECEIVED","2019-2020","return true;","","","false","117"
"PARENTSCOMBATPAY","2019-2020","return true;","","","false","113"
"PARENTSCOOPERATIVEEDUCATION","2019-2020","return true;","","","false","114"
"PARENTSEDUCATIONALCREDITS","2019-2020","return true;","","","false","109"
"PARENTSELIGIBLETOFILE1040AOR1040EZ","2019-2020","return true;","","","false","99"
"PARENTSEMAILADDRESS","2019-2020","return true;","","","false","85"
"PARENTSEXEMPTIONSCLAIMED","2019-2020","return true;","","","false","103"
"PARENTSGRANTSCHOLARSHIPAID","2019-2020","return true;","","","false","112"
"PARENTSINTERESTINCOME","2019-2020","return true;","","","false","118"
"PARENTSINVESTMENTNETWORTH","2019-2020","return true;","","","false","107"
"PARENTSIRADISTRIBUTIONS","2019-2020","return true;","","","false","119"
"PARENTSIRAPAYMENTS","2019-2020","return true;","","","false","116"
"PARENTSLEGALRESIDENCEDATE","2019-2020","return true;","","","false","88"
"PARENTSLEGALRESIDENTSBEFORE","2019-2020","return true;","","","false","87"
"PARENTSMARITALSTATUS","2019-2020","return true;","","","false","75"
"PARENTSMARITALSTATUSDATE","2019-2020","return true;","","","false","76"
"PARENTSMILITARYCLERGYALLOWANCES","2019-2020","return true;","","","false","121"
"PARENTSNEEDBASEDEMPLOYMENT","2019-2020","return true;","","","false","111"
"PARENTSNUMBERINCOLLEGE","2019-2020","return true;","","","false","90"
"PARENTSNUMBEROFFAMILYMEMBERS","2019-2020","return true;","","","false","89"
"PARENTSOTHERUNTAXEDINCOME","2019-2020","return true;","","","false","123"
"PARENTSPENSIONPAYMENTS","2019-2020","return true;","","","false","115"
"PARENTSSTATEOFLEGALRESIDENCE","2019-2020","return true;","","","false","86"
"PARENTSTAXRETURNCOMPLETED","2019-2020","return true;","","","false","96"
"PARENTSTAXRETURNFILINGSTATUS","2019-2020","return true;","","","false","98"
"PARENTSTYPEOFTAXFORMUSED","2019-2020","return true;","","","false","97"
"PARENTSUNTAXEDPENSIONS","2019-2020","return true;","","","false","120"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2019-2020","return true;","","","false","91"
"PARENTSUSINCOMETAXPAID","2019-2020","return true;","","","false","102"
"PARENTSVETERANSNONEDUCATIONBENEFITS","2019-2020","return true;","","","false","122"
"PARENTTANFBENEFITS","2019-2020","return true;","","","false","94"
"PARENTWICBENEFITS","2019-2020","return true;","","","false","95"
"PERMANENTCITY","2019-2020","return true;","","","false","4"
"PERMANENTPHONENO","2019-2020","return true;","","","false","9"
"PERMANENTSTATE","2019-2020","return true;","","","false","5"
"PERMANENTZIPCODE","2019-2020","return true;","","","false","6"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","2019-2020","return true;","","","false","155"
"PREPARERSSIGNATURE","2019-2020","return true;","","","false","156"
"PREPARERSSOCIALSECURITYNUMBER","2019-2020","return true;","","","false","154"
"PROFESSIONALJUDGMENT","2019-2020","return true;","","","false","164"
"SIGNEDBY","2019-2020","return true;","","","false","153"
"SPOUSESINCOMEEARNEDFROMWORK","2019-2020","return true;","","","false","42"
"STUDENTELIGIBLETOFILE1040AOR1040EZ","2019-2020","return true;","","","false","37"
"STUDENTFIRSTNAME","2019-2020","return true;","","","false","1"
"STUDENTFOODSTAMPBENEFITS","2019-2020","return true;","","","false","127"
"STUDENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2019-2020","return true;","","","false","128"
"STUDENTLASTNAME","2019-2020","return true;","","","false","0"
"STUDENTLEGALRESDATE","2019-2020","return true;","","","false","19"
"STUDENTMARITALSTATUS","2019-2020","return true;","","","false","15"
"STUDENTMIDDLEINITIAL","2019-2020","return true;","","","false","2"
"STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2019-2020","return true;","","","false","38"
"STUDENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2019-2020","return true;","","","false","45"
"STUDENTSCASHSAVINGSANDCHECKING","2019-2020","return true;","","","false","43"
"STUDENTSCHILDSUPPORTPAID","2019-2020","return true;","","","false","47"
"STUDENTSCHILDSUPPORTRECEIVED","2019-2020","return true;","","","false","54"
"STUDENTSCOMBATPAY","2019-2020","return true;","","","false","50"
"STUDENTSCOOPERATIVEEDUCATION","2019-2020","return true;","","","false","51"
"STUDENTSEDUCATIONALCREDITS","2019-2020","return true;","","","false","46"
"STUDENTSEX","2019-2020","return true;","","","false","20"
"STUDENTSEXEMPTIONSCLAIMED","2019-2020","return true;","","","false","40"
"STUDENTSGRANTSCHOLARSHIPAID","2019-2020","return true;","","","false","49"
"STUDENTSINCOMEEARNEDFROMWORK","2019-2020","return true;","","","false","41"
"STUDENTSINTERESTINCOME","2019-2020","return true;","","","false","55"
"STUDENTSINVESTMENTNETWORTH","2019-2020","return true;","","","false","44"
"STUDENTSIRADISTRIBUTIONS","2019-2020","return true;","","","false","56"
"STUDENTSIRAPAYMENTS","2019-2020","return true;","","","false","53"
"STUDENTSMILITARYCLERGYALLOWANCES","2019-2020","return true;","","","false","58"
"STUDENTSNEEDBASEDEMPLOYMENT","2019-2020","return true;","","","false","48"
"STUDENTSNUMBERINCOLLEGE","2019-2020","return true;","","","false","125"
"STUDENTSNUMBEROFFAMILYMEMBERS","2019-2020","return true;","","","false","124"
"STUDENTSOTHERNONREPORTEDMONEY","2019-2020","return true;","","","false","61"
"STUDENTSOTHERUNTAXEDINCOME","2019-2020","return true;","","","false","60"
"STUDENTSPENSIONPAYMENTS","2019-2020","return true;","","","false","52"
"STUDENTSPOUSEDISLOCATEDWORKER","2019-2020","return true;","","","false","131"
"STUDENTSSN","2019-2020","return true;","","","false","7"
"STUDENTSTAXRETURNCOMPLETED","2019-2020","return true;","","","false","34"
"STUDENTSTAXRETURNFILINGSTATUS","2019-2020","return true;","","","false","36"
"STUDENTSTYPEOFTAXFORMUSED","2019-2020","return true;","","","false","35"
"STUDENTSUNTAXEDPENSIONS","2019-2020","return true;","","","false","57"
"STUDENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2019-2020","return true;","","","false","126"
"STUDENTSUSINCOMETAXPAID","2019-2020","return true;","","","false","39"
"STUDENTSVETERANSNONEDUCATIONBENEFITS","2019-2020","return true;","","","false","59"
"STUDENTTANFBENEFITS","2019-2020","return true;","","","false","129"
"STUDENTWICBENEFITS","2019-2020","return true;","","","false","130"
"STUNDENTSLEGALRESIDENCEBEFORE","2019-2020","return true;","","","false","18"
"UNACCOMPANIEDYOUTHDETERMINEDBYHUD","2019-2020","return true;","","","false","73"
"UNACCOMPANIEDYOUTHDETERMINEDBYSCHOOLDISTRICTLIAISON","2019-2020","return true;","","","false","72"
"VETERANOFUSARMEDFORCES","2019-2020","return true;","","","false","66"
"WORKINGONAMASTERSORDOCTORATEPROGRAM","2019-2020","return true;","","","false","64"
"ALIENREGISTRATIONNUMBER","2020-2021","return true;","","","false","14"
"AREYOUONACTIVEDUTYINUSARMEDFORCES","2020-2021","return true;","","","false","63"
"ASOFTODAYANEMANCIPATEDMINOR","2020-2021","return true;","","","false","68"
"ASOFTODAYINLEGALGUARDIANSHIP","2020-2021","return true;","","","false","69"
"ATRISKOFHOMELESSNESS","2020-2021","return true;","","","false","72"
"BORNBEFORE","2020-2021","return true;","","","false","60"
"CITIZENSHIPSTATUS","2020-2021","return true;","","","false","13"
"DATEAPPLICATIONCOMPLETED","2020-2021","return true;","","","false","148"
"DATEOFBIRTH","2020-2021","return true;","","","false","8"
"DEGREECERTIFICATE","2020-2021","return true;","","","false","32"
"DEPENDENCYOVERRIDE","2020-2021","return true;","","","false","153"
"DOYOUWANTSELECTIVESERVICETOREGISTERYOU","2020-2021","return true;","","","false","21"
"DRIVERLICENSENUMBER","2020-2021","return true;","","","false","10"
"DRIVERLICENSESTATE","2020-2021","return true;","","","false","11"
"DRUGCONVICTIONAFFECTINGELIGIBILITY","2020-2021","return true;","","","false","22"
"EMAILADDRESS","2020-2021","return true;","","","false","12"
"FAAFEDERALSCHOOLCODE","2020-2021","return true;","","","false","155"
"FEDERALSCHOOLCODE1","2020-2021","return true;","","","false","128"
"FEDERALSCHOOLCODE10","2020-2021","return true;","","","false","146"
"FEDERALSCHOOLCODE10HOUSINGPLANS","2020-2021","return true;","","","false","147"
"FEDERALSCHOOLCODE1HOUSINGPLANS","2020-2021","return true;","","","false","129"
"FEDERALSCHOOLCODE2","2020-2021","return true;","","","false","130"
"FEDERALSCHOOLCODE2HOUSINGPLANS","2020-2021","return true;","","","false","131"
"FEDERALSCHOOLCODE3","2020-2021","return true;","","","false","132"
"FEDERALSCHOOLCODE3HOUSINGPLANS","2020-2021","return true;","","","false","133"
"FEDERALSCHOOLCODE4","2020-2021","return true;","","","false","134"
"FEDERALSCHOOLCODE4HOUSINGPLANS","2020-2021","return true;","","","false","135"
"FEDERALSCHOOLCODE5","2020-2021","return true;","","","false","136"
"FEDERALSCHOOLCODE5HOUSINGPLANS","2020-2021","return true;","","","false","137"
"FEDERALSCHOOLCODE6","2020-2021","return true;","","","false","138"
"FEDERALSCHOOLCODE6HOUSINGPLANS","2020-2021","return true;","","","false","139"
"FEDERALSCHOOLCODE7","2020-2021","return true;","","","false","140"
"FEDERALSCHOOLCODE7HOUSINGPLANS","2020-2021","return true;","","","false","141"
"FEDERALSCHOOLCODE8","2020-2021","return true;","","","false","142"
"FEDERALSCHOOLCODE8HOUSINGPLANS","2020-2021","return true;","","","false","143"
"FEDERALSCHOOLCODE9","2020-2021","return true;","","","false","144"
"FEDERALSCHOOLCODE9HOUSINGPLANS","2020-2021","return true;","","","false","145"
"FIRSTBACHELORSDEGREEBY","2020-2021","return true;","","","false","30"
"GRADELEVELINCOLLEGE","2020-2021","return true;","","","false","31"
"HAVECHILDRENYOUSUPPORT","2020-2021","return true;","","","false","65"
"HAVELEGALDEPENDENTSOTHERTHANCHILDRENORSPOUSE","2020-2021","return true;","","","false","66"
"HIGHSCHOOLCITY","2020-2021","return true;","","","false","27"
"HIGHSCHOOLNAME","2020-2021","return true;","","","false","26"
"HIGHSCHOOLSTATE","2020-2021","return true;","","","false","28"
"HSDIPLOMAOREQUIVALENT","2020-2021","return true;","","","false","25"
"INTERESTEDINWORKSTUDY","2020-2021","return true;","","","false","33"
"ISSTUDENTMARRIED","2020-2021","return true;","","","false","61"
"LEGALSTATERESIDENCE","2020-2021","return true;","","","false","17"
"MAILINGADDRESS","2020-2021","return true;","","","false","3"
"MARITALSTATUSDATE","2020-2021","return true;","","","false","16"
"ORPHANWARDOFCOURTORFOSTERCARE","2020-2021","return true;","","","false","67"
"PARENT1DATEOFBIRTH","2020-2021","return true;","","","false","78"
"PARENT1FIRSTNAMEINITIAL","2020-2021","return true;","","","false","77"
"PARENT1HIGHESTGRADELEVELCOMPLETED","2020-2021","return true;","","","false","23"
"PARENT1INCOMEEARNEDFROMWORK","2020-2021","return true;","","","false","101"
"PARENT1LASTNAME","2020-2021","return true;","","","false","76"
"PARENT1SOCIALSECURITYNUMBER","2020-2021","return true;","","","false","75"
"PARENT2DATEOFBIRTH","2020-2021","return true;","","","false","82"
"PARENT2FIRSTNAMEINITIAL","2020-2021","return true;","","","false","81"
"PARENT2HIGHESTGRADELEVELCOMPLETED","2020-2021","return true;","","","false","24"
"PARENT2INCOMEEARNEDFROMWORK","2020-2021","return true;","","","false","102"
"PARENT2LASTNAME","2020-2021","return true;","","","false","80"
"PARENT2SOCIALSECURITYNUMBER","2020-2021","return true;","","","false","79"
"PARENTDISLOCATEDWORKER","2020-2021","return true;","","","false","98"
"PARENTFOODSTAMPBENEFITS","2020-2021","return true;","","","false","90"
"PARENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2020-2021","return true;","","","false","91"
"PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2020-2021","return true;","","","false","99"
"PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2020-2021","return true;","","","false","105"
"PARENTSCASHSAVINGSANDCHECKING","2020-2021","return true;","","","false","103"
"PARENTSCHILDSUPPORTPAID","2020-2021","return true;","","","false","107"
"PARENTSCHILDSUPPORTRECEIVED","2020-2021","return true;","","","false","114"
"PARENTSCOMBATPAY","2020-2021","return true;","","","false","110"
"PARENTSCOOPERATIVEEDUCATION","2020-2021","return true;","","","false","111"
"PARENTSEDUCATIONALCREDITS","2020-2021","return true;","","","false","106"
"PARENTSEMAILADDRESS","2020-2021","return true;","","","false","83"
"PARENTSFILEDSCHEDULE1","2020-2021","return true;","","","false","97"
"PARENTSGRANTSCHOLARSHIPAID","2020-2021","return true;","","","false","109"
"PARENTSINTERESTINCOME","2020-2021","return true;","","","false","115"
"PARENTSINVESTMENTNETWORTH","2020-2021","return true;","","","false","104"
"PARENTSIRAPAYMENTS","2020-2021","return true;","","","false","113"
"PARENTSLEGALRESIDENCEDATE","2020-2021","return true;","","","false","86"
"PARENTSLEGALRESIDENTSBEFORE","2020-2021","return true;","","","false","85"
"PARENTSMARITALSTATUS","2020-2021","return true;","","","false","73"
"PARENTSMARITALSTATUSDATE","2020-2021","return true;","","","false","74"
"PARENTSMILITARYCLERGYALLOWANCES","2020-2021","return true;","","","false","117"
"PARENTSNEEDBASEDEMPLOYMENT","2020-2021","return true;","","","false","108"
"PARENTSNUMBERINCOLLEGE","2020-2021","return true;","","","false","88"
"PARENTSNUMBEROFFAMILYMEMBERS","2020-2021","return true;","","","false","87"
"PARENTSOTHERUNTAXEDINCOME","2020-2021","return true;","","","false","119"
"PARENTSPENSIONPAYMENTS","2020-2021","return true;","","","false","112"
"PARENTSSTATEOFLEGALRESIDENCE","2020-2021","return true;","","","false","84"
"PARENTSTAXRETURNCOMPLETED","2020-2021","return true;","","","false","94"
"PARENTSTAXRETURNFILINGSTATUS","2020-2021","return true;","","","false","96"
"PARENTSTYPEOFTAXFORMUSED","2020-2021","return true;","","","false","95"
"PARENTSUNTAXEDIRADISTANDPENSIONS","2020-2021","return true;","","","false","116"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2020-2021","return true;","","","false","89"
"PARENTSUSINCOMETAXPAID","2020-2021","return true;","","","false","100"
"PARENTSVETERANSNONEDUCATIONBENEFITS","2020-2021","return true;","","","false","118"
"PARENTTANFBENEFITS","2020-2021","return true;","","","false","92"
"PARENTWICBENEFITS","2020-2021","return true;","","","false","93"
"PERMANENTCITY","2020-2021","return true;","","","false","4"
"PERMANENTPHONENO","2020-2021","return true;","","","false","9"
"PERMANENTSTATE","2020-2021","return true;","","","false","5"
"PERMANENTZIPCODE","2020-2021","return true;","","","false","6"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","2020-2021","return true;","","","false","151"
"PREPARERSSIGNATURE","2020-2021","return true;","","","false","152"
"PREPARERSSOCIALSECURITYNUMBER","2020-2021","return true;","","","false","150"
"PROFESSIONALJUDGMENT","2020-2021","return true;","","","false","154"
"SIGNEDBY","2020-2021","return true;","","","false","149"
"SPOUSESINCOMEEARNEDFROMWORK","2020-2021","return true;","","","false","41"
"STUDENTFILEDSCHEDULE1","2020-2021","return true;","","","false","37"
"STUDENTFIRSTNAME","2020-2021","return true;","","","false","1"
"STUDENTFOODSTAMPBENEFITS","2020-2021","return true;","","","false","123"
"STUDENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2020-2021","return true;","","","false","124"
"STUDENTLASTNAME","2020-2021","return true;","","","false","0"
"STUDENTLEGALRESDATE","2020-2021","return true;","","","false","19"
"STUDENTMARITALSTATUS","2020-2021","return true;","","","false","15"
"STUDENTMIDDLEINITIAL","2020-2021","return true;","","","false","2"
"STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2020-2021","return true;","","","false","38"
"STUDENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2020-2021","return true;","","","false","44"
"STUDENTSCASHSAVINGSANDCHECKING","2020-2021","return true;","","","false","42"
"STUDENTSCHILDSUPPORTPAID","2020-2021","return true;","","","false","46"
"STUDENTSCHILDSUPPORTRECEIVED","2020-2021","return true;","","","false","53"
"STUDENTSCOMBATPAY","2020-2021","return true;","","","false","49"
"STUDENTSCOOPERATIVEEDUCATION","2020-2021","return true;","","","false","50"
"STUDENTSEDUCATIONALCREDITS","2020-2021","return true;","","","false","45"
"STUDENTSEX","2020-2021","return true;","","","false","20"
"STUDENTSGRANTSCHOLARSHIPAID","2020-2021","return true;","","","false","48"
"STUDENTSINCOMEEARNEDFROMWORK","2020-2021","return true;","","","false","40"
"STUDENTSINTERESTINCOME","2020-2021","return true;","","","false","54"
"STUDENTSINVESTMENTNETWORTH","2020-2021","return true;","","","false","43"
"STUDENTSIRAPAYMENTS","2020-2021","return true;","","","false","52"
"STUDENTSMILITARYCLERGYALLOWANCES","2020-2021","return true;","","","false","56"
"STUDENTSNEEDBASEDEMPLOYMENT","2020-2021","return true;","","","false","47"
"STUDENTSNUMBERINCOLLEGE","2020-2021","return true;","","","false","121"
"STUDENTSNUMBEROFFAMILYMEMBERS","2020-2021","return true;","","","false","120"
"STUDENTSOTHERNONREPORTEDMONEY","2020-2021","return true;","","","false","59"
"STUDENTSOTHERUNTAXEDINCOME","2020-2021","return true;","","","false","58"
"STUDENTSPENSIONPAYMENTS","2020-2021","return true;","","","false","51"
"STUDENTSPOUSEDISLOCATEDWORKER","2020-2021","return true;","","","false","127"
"STUDENTSSN","2020-2021","return true;","","","false","7"
